0,1,idQ,idA
why my application of octopus automatic added value still pending,Check the status of Octopus AAVS,1630,56
enquire about application submit for octopus automatic add value,Check the status of Octopus AAVS,776,56
check advertisement of octopus auto adding value service,Check the status of Octopus AAVS,4794,56
i submit wrong octopus card aavs,Check the status of Octopus AAVS,501,56
i have set up octopus aavs but i still have not receive spending rebate,Check the status of Octopus AAVS,3774,56
hello is it possible for you to confirm if my octopus auto aavs is activated,Check the status of Octopus AAVS,734,56
check octopus aavs application status from my credit card,Check the status of Octopus AAVS,2704,56
i want to change octopus aavs service to hsbc but currently with hang seng bank,Edit the credit card linked to Octopus Automatic Add-Value Service,3750,40
change to hsbc primary card for octopus aavs,Edit the credit card linked to Octopus Automatic Add-Value Service,675,40
"if existing octopus have aavs, but visacard is not valid. how can i link a new visa for aavs to same octopus",Edit the credit card linked to Octopus Automatic Add-Value Service,24,40
since i have change credit card i will need change my octopus aavs as,Edit the credit card linked to Octopus Automatic Add-Value Service for myself,4792,30
change credit card for aavs on my octopus,Edit the credit card linked to Octopus Automatic Add-Value Service for myself,4799,30
how can i change my octopus auto value add from one credit card to another card please,Edit the credit card linked to Octopus Automatic Add-Value Service for myself,395,30
how low should my balance on octopus fall before automatic supplement value is triggered,"I've registered Octopus Automatic Add-Value Service, why does it not work",2981,38
i applied octopus aavs last week. it seems like it is approved but my octopus card is not adding value automatically,"I've registered Octopus Automatic Add-Value Service, why does it not work",3153,38
my application for octopus aavs is approved but it is not working,"I've registered Octopus Automatic Add-Value Service, why does it not work",140,38
I have activated my octopus auto aavs link to signature card thru octopus app on 4th december I got success message I tried auto aavs today but not success,"I've registered Octopus Automatic Add-Value Service, why does it not work",3746,38
I have just report my loss of octopus card to octopus,Report lost Octopus card,1186,31
just lost octopus card I want apply for stop auto charge service,Report lost Octopus card,798,31
I loss octopus already report to stop octopus,Report lost Octopus card,3739,31
"just to know if i apply aavs for my octopus, what can i do if i lose my octopus card",Report lost Octopus card,3524,31
once I apply for aavs what if my octopus lost,Report lost Octopus card,637,31
I loss my octopuscard how can I stop auto supplement value,Report lost Octopus card,94,31
I have just supplement my new octopus for aavs but need to delete already linked to octopus aavs as I lost it,Report lost Octopus card,599,31
I reported to octopus my octopus card is lost yesterday,Report lost Octopus card,4649,31
i lost my octopus want to cancel auto top up apply having another octopus,Report lost Octopus card,3580,31
how to stop auto repeat load as i have lost my octopus,Report lost Octopus card,2259,31
I lost that octopus card now I want to cancel aavs link to that octopus card,Report lost Octopus card,4803,31
i lose my octopus card want cancel octopus aavs for lose octopus card,Report lost Octopus card,2218,31
my octopus  have aavs I just found that I lost my octopus card,Report lost Octopus card,3625,31
i lost my octopus. did report to octopus company,Report lost Octopus card,246,31
I lost my octopus card want to cancel auto add value service,Report lost Octopus card,1798,31
I lost octopus report loss to octopus  service,Report lost Octopus card,166,31
cancel octopus aavs for another candidate not me because octopus card have lost,Report lost Octopus card,4447,31
Can you please help me to cancel my octopus auto add on as i have lost my octopus card,Report lost Octopus card,1195,31
"hello a i have lost my octopus card, have reported to octopus",Report lost Octopus card,4860,31
i have just lost my octopus card which get auto i have reported loss,Report lost Octopus card,3492,31
I lost my octopus card I want to know how to cancel aavs,Report lost Octopus card,4539,31
I report to octopus hk I lost my octopus card 3pm,Report lost Octopus card,1197,31
i have octopus aavs but i lost my octopus card,Report lost Octopus card,2021,31
I lost my octopus card want to cancel  value supplement service,Report lost Octopus card,2345,31
i recently lost octopus which is link to a credit card with auto aavs service,Report lost Octopus card,3276,31
report lose aavs octopus card,Report lost Octopus card,2886,31
I have a new Octopus card and would like to activate Aavs.,Activate the Octopus Automatic Add-Value Service,4503,48
I have a new octopus card and want to activate aavs.,Activate the Octopus Automatic Add-Value Service,3552,48
I have a new octopus card and want to activate aavs.,Activate the Octopus Automatic Add-Value Service,3552,48
I have a new octopus card I want to activate aavs.,Activate the Octopus Automatic Add-Value Service,3203,48
I have a new Octopus card I want to activate aavs,Activate the Octopus Automatic Add-Value Service,1286,48
I have a new Octopus card and want to activate aavs.,Activate the Octopus Automatic Add-Value Service,349,48
I have a new Octopus card I want to activate aavs.,Activate the Octopus Automatic Add-Value Service,2226,48
I have a new octopus card to activate aavs.,Activate the Octopus Automatic Add-Value Service,4041,48
I have a new octopus card and would like to activate aavs.,Activate the Octopus Automatic Add-Value Service,698,48
Yesterday I received a notification on my phone asking me to activate my octopus auto-up via the octopus app.,Activate the Octopus Automatic Add-Value Service,2516,48
"Yesterday, I received a notification on my phone, asking me to activate my Octopus auto-top up via octopus app.",Activate the Octopus Automatic Add-Value Service,3372,48
Yesterday I received a notification on my phone asking me to activate my octopus auto top up via the octopus app.,Activate the Octopus Automatic Add-Value Service,846,48
"Yesterday, I received a notification on my phone asking me to activate my octopus auto - top-up via the octopus app.",Activate the Octopus Automatic Add-Value Service,3491,48
"Yesterday I received a notification on my phone, asking me to activate my octopus auto-reload via the octopus app.",Activate the Octopus Automatic Add-Value Service,2393,48
"Yesterday, I received a notification on my mobile phone asking me to activate my octopus automatic top up via the octopus app.",Activate the Octopus Automatic Add-Value Service,4403,48
"Yesterday, I received a notification on my phone asking me to activate my octopus auto top up via the octopus app.",Activate the Octopus Automatic Add-Value Service,2093,48
"Yesterday, I received a notification on my phone asking me to activate my octopus auto Top up via octopus app.",Activate the Octopus Automatic Add-Value Service,1619,48
"Yesterday, I received a notification on my phone that asked me to activate my octopus auto-top up via Octopus app.",Activate the Octopus Automatic Add-Value Service,1657,48
How do I activate octopus aavs in internet banking?,Activate the Octopus Automatic Add-Value Service,4311,48
